name,path,size,file_or_dir
6ad46e1d677e2809001cabaa3e9235f664ec68,C:\Users\georg\first_project\.git\objects\08,5893,file
6b64dd3817c0c1a194ffc1959eeffdd2695bef,C:\Users\georg\first_project\.git\objects\08,153,file
7527e43ebbc9c9e6c1e37da8f2714db5ba000b,C:\Users\georg\first_project\.git\objects\08,352,file
79088e14c2af9224a6cde62d220539ba9c34e1,C:\Users\georg\first_project\.git\objects\08,1516,file
d22494927bfaeb0822cef8f8ed2a0cf6f5aca4,C:\Users\georg\first_project\.git\objects\08,121,file
de11b307103d673b77e624c2fc81363c583d52,C:\Users\georg\first_project\.git\objects\08,2762,file
dfacd2a0146392872b71401e98edba8661ed82,C:\Users\georg\first_project\.git\objects\08,2624,file
e11880d54a434ea829170110154889c9d21544,C:\Users\georg\first_project\.git\objects\08,69,file
e2742a11ceaff41c50f801a87fe602ef4ed588,C:\Users\georg\first_project\.git\objects\08,3412,file
105a91a7b63312c16f42f2f1d8f491b9875ac3,C:\Users\georg\first_project\.git\objects\09,5130,file
1073110fe9b2dab7d7e6d54f04e18a2e64f378,C:\Users\georg\first_project\.git\objects\09,3716,file
17430b30401888cd7d27ea39dc96626415f3b2,C:\Users\georg\first_project\.git\objects\09,7550,file
1a29ae4a59f7d67f5afedfe0529eccebab7986,C:\Users\georg\first_project\.git\objects\09,11769,file
31c247c948008990e890e90b829a2e7f5bab00,C:\Users\georg\first_project\.git\objects\09,90,file
384b5db61d26cfe1323ed4dfb50c73d1f98610,C:\Users\georg\first_project\.git\objects\09,4819,file
4d01aa7ed4853c8b043b0efe03db56f2ff8611,C:\Users\georg\first_project\.git\objects\09,9632,file
51caa60849d224e1813b89ec0c7d2dd8644e12,C:\Users\georg\first_project\.git\objects\09,5683,file
60da506b382f8af7675a6990c7100421449257,C:\Users\georg\first_project\.git\objects\09,2521,file
63cab13ca595d32aa5420f8ef6ff733444e477,C:\Users\georg\first_project\.git\objects\09,3737,file
8684f7e20beeae56a4b4afa3f9ae1c8968c1bc,C:\Users\georg\first_project\.git\objects\09,169,file
a0d326b983b59b58f84b00e55fbe6909a23793,C:\Users\georg\first_project\.git\objects\09,10956,file
e6483bf5adb89fee267a153c82ef76ccb1e12a,C:\Users\georg\first_project\.git\objects\09,622,file
eff405ec194ee2884f203cb48c5df54ff0b9c7,C:\Users\georg\first_project\.git\objects\09,1425,file
21d3664a259538dfebc05cd05bb2548e2d4099,C:\Users\georg\first_project\.git\objects\0a,930,file
2e68ae192ae95422ae47136054d394bb45d2f0,C:\Users\georg\first_project\.git\objects\0a,363,file
56483d64e8727d96fc278e33cac11856d8ba9d,C:\Users\georg\first_project\.git\objects\0a,18829,file
62d87d6732fbd55a3e3fdc45e507e491a1fbeb,C:\Users\georg\first_project\.git\objects\0a,8143,file
64774eabe6b51f6fec2eeaf9875fc0f5e668e6,C:\Users\georg\first_project\.git\objects\0a,630,file
757b44a5207e8f14b5f3e86ca01e7a07238402,C:\Users\georg\first_project\.git\objects\0a,5645,file
8147c77fdf1c2e930c5689a34d0c38d97bbee2,C:\Users\georg\first_project\.git\objects\0a,129,file
aa386d75662d2f874aab78460dcd39b2ee43b0,C:\Users\georg\first_project\.git\objects\0a,50786,file
ce73f2648bbdb31d55c44f308cadb3360af5b8,C:\Users\georg\first_project\.git\objects\0a,887,file
d14031ca50c2c348dc0daa8fe7b38af532c0f5,C:\Users\georg\first_project\.git\objects\0a,821,file
ecd3fbecf3e7d9a98732c9a96fda99ea996202,C:\Users\georg\first_project\.git\objects\0a,67,file
f1efef42a4b9c36eb436d0efcfe066c9c60937,C:\Users\georg\first_project\.git\objects\0a,1865,file
f2b652f9cc417907c9ad2ad5acdd5f373fc559,C:\Users\georg\first_project\.git\objects\0a,31990,file
1b6516a289a263eacf64288907d15f2152f01b,C:\Users\georg\first_project\.git\objects\0b,1146,file
2f0224906b7c4ddb07932c84f6ea3aff65f655,C:\Users\georg\first_project\.git\objects\0b,1761,file
383ab008f823cb349ab96b6646f243fd6db6e9,C:\Users\georg\first_project\.git\objects\0b,465,file
3f30d6a1f43ff32d5c6545560ef3aa41c828fb,C:\Users\georg\first_project\.git\objects\0b,272,file
4132cf87f88eba6285bac76f6cfb8aad0b413e,C:\Users\georg\first_project\.git\objects\0b,867,file
4ca114e546f14044f384ea582378f5c02a80b1,C:\Users\georg\first_project\.git\objects\0b,128,file
4cbf8bbdc25f05856df36a7eeaf7e4767e792b,C:\Users\georg\first_project\.git\objects\0b,207,file
6c37b005b5db001c7ea8fdf37140bd4f800145,C:\Users\georg\first_project\.git\objects\0b,4109,file
6e443472adc3778240206501af3d3cc7b2a542,C:\Users\georg\first_project\.git\objects\0b,4673,file
7152a253b654da2c069711a1bfdbd4e084cf6f,C:\Users\georg\first_project\.git\objects\0b,455,file
78f7a4ec4a111e35d7fdc7f9744afb696df20e,C:\Users\georg\first_project\.git\objects\0b,1598,file
bc9283db7fa93f9e2ed75101ea2cde41bc8fb0,C:\Users\georg\first_project\.git\objects\0b,2847,file
cbe53ef59373c608e62ea285536f8b22b47ecb,C:\Users\georg\first_project\.git\objects\0b,261,file
d13d40b8ac751e4e57f2e4a2f7b447283dca9d,C:\Users\georg\first_project\.git\objects\0b,9951,file
01d5b08b6b44379b931d54d7fcf5221fdc9fde,C:\Users\georg\first_project\.git\objects\0c,74,file
077be72406bbf479338645229c838402b2b463,C:\Users\georg\first_project\.git\objects\0c,4525,file
1af327cc2b4a792be0b3f3f432f4fdafc9af75,C:\Users\georg\first_project\.git\objects\0c,1917,file
4a9367a4cdb38274dc8960e898cb1c6bd614b3,C:\Users\georg\first_project\.git\objects\0c,999,file
563f855fc60336ad49c83d8e889e457be2f1d4,C:\Users\georg\first_project\.git\objects\0c,345,file
67fab4dca32631db82f154a7f78a39f607c61c,C:\Users\georg\first_project\.git\objects\0c,159,file
810edaac8462a7e685262f96dd7ee82373104c,C:\Users\georg\first_project\.git\objects\0c,4006,file
8271fab6dff757e0b94443be8bc0e8b5f1e047,C:\Users\georg\first_project\.git\objects\0c,13236,file
919a53d845b881a8cd599dd1859d2f5a0a9ab1,C:\Users\georg\first_project\.git\objects\0c,8638,file
a3dff392e12a4122740ade2ceb71b3d6e7bb08,C:\Users\georg\first_project\.git\objects\0c,270,file
a5e9772958313c0e24402d672a6ef09774d11f,C:\Users\georg\first_project\.git\objects\0c,2790,file
c46ade9f3dace9619fb1280402b72095eb7fff,C:\Users\georg\first_project\.git\objects\0c,1001,file
ed0ff2e24098e1d417f94c1df69f55d5103423,C:\Users\georg\first_project\.git\objects\0c,2860,file
327293e95d5dc627af9a37c9c676be201c4cdb,C:\Users\georg\first_project\.git\objects\0d,911,file
3556d696410689b4614138ad4cf1f6c2283a9c,C:\Users\georg\first_project\.git\objects\0d,460,file
4670da8419c07617d4ba123aff6f7857f0e4c3,C:\Users\georg\first_project\.git\objects\0d,157,file
72455a295d2db1de9728dba1d22acc7eb72459,C:\Users\georg\first_project\.git\objects\0d,136,file
787f11c3a5b43a98c588d820d9ca25debfa0dc,C:\Users\georg\first_project\.git\objects\0d,4642,file
79a3b560e82196783a4541c30dd8c4d8551465,C:\Users\georg\first_project\.git\objects\0d,2412,file
79e05e02b70f3427b6af3c0bcb23d2ff84ec24,C:\Users\georg\first_project\.git\objects\0d,93,file
80fdc71a060a612ae7842da9ece50073256a22,C:\Users\georg\first_project\.git\objects\0d,3700,file
93231b4613b27acd2bf7c1283d4ae99d595bdc,C:\Users\georg\first_project\.git\objects\0d,1928,file
beef0adc742e7877c2a7d5b9705a7e5037df7f,C:\Users\georg\first_project\.git\objects\0d,1230,file
c58d43786cb2a5fc104c776edfa9f0710f5223,C:\Users\georg\first_project\.git\objects\0d,659,file
d100d159242a1dcd0da5277dd655625c602fad,C:\Users\georg\first_project\.git\objects\0d,380,file
e43df17e194c6773eb36af1baacde2d62e0b89,C:\Users\georg\first_project\.git\objects\0d,11101,file
efe50be4ae2c8af355c9cc11d47e96a790f25d,C:\Users\georg\first_project\.git\objects\0d,23671,file
fa7b4c1819959977a7cbf4ab786a27fa7dc0a1,C:\Users\georg\first_project\.git\objects\0d,12815,file
218a6f9f75ea2060a8b08d1f1a043fdad68df8,C:\Users\georg\first_project\.git\objects\0e,8380,file
31221543adcd5cbec489985bbf473dcf7503f6,C:\Users\georg\first_project\.git\objects\0e,1233,file
580cc0e4a17b39d358581ab03a5a31fbc22635,C:\Users\georg\first_project\.git\objects\0e,862,file
6ab1015e15eedf077c3f8f9ccbdcb20d4d1d31,C:\Users\georg\first_project\.git\objects\0e,1753,file
8e5e1608b911e789a3d346ebe48aa7cc54b79e,C:\Users\georg\first_project\.git\objects\0e,1117,file
93c4848d75432c97189273f4f2e0cbc6c04e20,C:\Users\georg\first_project\.git\objects\0e,543,file
96b477ef7456e5ce575b17698323b7ff479dcd,C:\Users\georg\first_project\.git\objects\0e,1798,file
9e3c9cd003f0b72cd1355ba06ccc31795b55a2,C:\Users\georg\first_project\.git\objects\0e,6150,file
e1efcfcf14c027e9154af0615caa27a861a094,C:\Users\georg\first_project\.git\objects\0e,1105,file
e90ce5bc4a6756dd20b796b8b4fc0b1aee1d04,C:\Users\georg\first_project\.git\objects\0e,4914,file
0c39841a96a597f20d09e3b7b88b222e97091b,C:\Users\georg\first_project\.git\objects\0f,940,file
0d99055b3a009e5c8849efb950127151b36e79,C:\Users\georg\first_project\.git\objects\0f,290,file
32b5f6207441753482e8b24e0f4ff10c5614d8,C:\Users\georg\first_project\.git\objects\0f,1299,file
3810f3c014aafac0e149cfc6da0ec38c61f165,C:\Users\georg\first_project\.git\objects\0f,186,file
390482a7ed27a5be759b7aecc47f319eb7deed,C:\Users\georg\first_project\.git\objects\0f,1045,file
4e7925a501eb0bba2442ca96ca12a33e14de9c,C:\Users\georg\first_project\.git\objects\0f,16473,file
5b2bfacdb98d89cfa1d7f0a7edb2f5b2d18437,C:\Users\georg\first_project\.git\objects\0f,1525,file
61d4ad3246c9bf90f6ed74f50c07cb74e48a53,C:\Users\georg\first_project\.git\objects\0f,121,file
62764526dc85b0c9cf9f3c723505578aed6615,C:\Users\georg\first_project\.git\objects\0f,103,file
64d78b44a38c1db9cfb86d1571b1a7bd2e8a12,C:\Users\georg\first_project\.git\objects\0f,3942,file
6ea4debb429a389596f74e0733fd089a9247d4,C:\Users\georg\first_project\.git\objects\0f,2777,file
946d9e3f732fa9ff02e54f046cd318eb5ad9f0,C:\Users\georg\first_project\.git\objects\0f,79,file
a1c11dd6763ac4b673dd2c0e6ecd1aeed522f8,C:\Users\georg\first_project\.git\objects\0f,1115,file
b73a698fc5ffd065d7287d8b17594534b98992,C:\Users\georg\first_project\.git\objects\0f,965,file
db4ec4e91090876dc3fbf207049b521fa0dd73,C:\Users\georg\first_project\.git\objects\0f,1760,file
f17a483385bec07f9aef023b16fc331e66fb6f,C:\Users\georg\first_project\.git\objects\0f,214,file
fa9b585d3bdfc2e1da976fc233142ea44e4cd3,C:\Users\georg\first_project\.git\objects\0f,154,file
feacf3197a155ae4e47de092f4b9c6cd92e697,C:\Users\georg\first_project\.git\objects\0f,2539,file
0ee74fb11d34d3fa26807ba7e09f0046ade78a,C:\Users\georg\first_project\.git\objects\10,341,file
116f1ee9e71c623d6aa31b3dc6c254b64c521a,C:\Users\georg\first_project\.git\objects\10,499,file
1270ba6b4d5908f6dbb08583e9074c19693584,C:\Users\georg\first_project\.git\objects\10,526,file
36f8d07d1ab7585efb5805c909ccd8ed13ba39,C:\Users\georg\first_project\.git\objects\10,316,file
44809f04082fe8ba43e57946638870e494dd40,C:\Users\georg\first_project\.git\objects\10,5913,file
508488dc0432d62fa7720d3b2b3d8c5d2f24f1,C:\Users\georg\first_project\.git\objects\10,8393,file
5ce2da2d6447d11dfe32bfb846c3d5b199fc99,C:\Users\georg\first_project\.git\objects\10,142,file
6958e68a1ae7b7c6342a2825d34a588853986e,C:\Users\georg\first_project\.git\objects\10,156,file
6c2e38217a633829329a94df077c097fbcbf7a,C:\Users\georg\first_project\.git\objects\10,665,file
877296e67e8d45c80c075a2e3a6e60c34ab5c6,C:\Users\georg\first_project\.git\objects\10,894,file
985f9e6dcb7e67f040c7576ebadb82353eb7e3,C:\Users\georg\first_project\.git\objects\10,2636,file
9d22e8a64ba8a9daefad4ccc94c5ad6c530014,C:\Users\georg\first_project\.git\objects\10,514,file
b58730fb45fe11a6a7a52e0e5aad64fff4d325,C:\Users\georg\first_project\.git\objects\10,34896,file
b87e052b385e5ee3f95e5f383f4923043c3ba3,C:\Users\georg\first_project\.git\objects\10,1002,file
cc0b599a9b0e1c30e9c459c668fe5abcba0c25,C:\Users\georg\first_project\.git\objects\10,1428,file
d77f5161d35cae18d6546900882a064e22fed3,C:\Users\georg\first_project\.git\objects\10,1419,file
fb36c4e350d8ca6f65e4036a60c48a9b3216fc,C:\Users\georg\first_project\.git\objects\10,6835,file
fc0d7e9f398dd550a42c6b8c0637684882ee60,C:\Users\georg\first_project\.git\objects\10,772,file
0f1b19c7c8a48e14099be2b1cae91a37a8369f,C:\Users\georg\first_project\.git\objects\11,1654,file
137cdc609dd26c5a0b8059bcbf3d074cb6a7d4,C:\Users\georg\first_project\.git\objects\11,427,file
1d220f12eb6c549b91bed55d95a654df437708,C:\Users\georg\first_project\.git\objects\11,1421,file
23a46700308b6015836d92567a1a2364d321b1,C:\Users\georg\first_project\.git\objects\11,317,file
75b7fb89f8e2b545ff0e8b6ad9edc96d518f49,C:\Users\georg\first_project\.git\objects\11,1894,file
9603246533f7f531afb2a98605da0955b0df8c,C:\Users\georg\first_project\.git\objects\11,796,file
a1c6be28ad008b7c083c229bb0df644ec58a0e,C:\Users\georg\first_project\.git\objects\11,5778,file
ae54013ee08035cf9d066346e40363778f9889,C:\Users\georg\first_project\.git\objects\11,3889,file
cc477655a4a766d02b512e0fd67370a063ec86,C:\Users\georg\first_project\.git\objects\11,4678,file
ea018b0e238332123a27095272103228d553bb,C:\Users\georg\first_project\.git\objects\11,1986,file
ec695ff79627463a0282d25079527562de9e42,C:\Users\georg\first_project\.git\objects\11,977,file
037d0cf4f597a51b1fb80a9c1aa983f0910154,C:\Users\georg\first_project\.git\objects\12,12706,file
1e77e85d201dfcc6b88966c0fa7eb0029f3ee6,C:\Users\georg\first_project\.git\objects\12,4195,file
2a9fac93ec9006e36660c5fa4b446d384b1c3e,C:\Users\georg\first_project\.git\objects\12,3125,file
3b07e431fa3486715d38aec0ba4882b4cc111b,C:\Users\georg\first_project\.git\objects\12,252,file
74e5719ea04c76f9dbf3032e2c60ac5bff3262,C:\Users\georg\first_project\.git\objects\12,885,file
8b59b6d689eb64356b91f09b3c71634d6045f3,C:\Users\georg\first_project\.git\objects\12,208,file
936c92d8f8a122f2342a7782f56e7506010c40,C:\Users\georg\first_project\.git\objects\12,238,file
9d8372aac0dc4f85e6670f4d59f5e16baf7fe2,C:\Users\georg\first_project\.git\objects\12,2160,file
a4362209fda55d781ef350b06adb464306466e,C:\Users\georg\first_project\.git\objects\12,401,file
ab23713a70dda46edd300bd975b02bfb2be031,C:\Users\georg\first_project\.git\objects\12,614,file
f587d94ece753400f32ce702c6f8316cb7a9e5,C:\Users\georg\first_project\.git\objects\12,473,file
221c3fbefe63d1fe26cec114d01e2d0eb83a27,C:\Users\georg\first_project\.git\objects\13,1043,file
2dda6d78b2be693ce5f511c1439680385c3f78,C:\Users\georg\first_project\.git\objects\13,874,file
34b5607193c8a1d0d982db6a9c5329e03cc897,C:\Users\georg\first_project\.git\objects\13,2421,file
3b5fd497006be2680dd108ed4cb5696442bad5,C:\Users\georg\first_project\.git\objects\13,237,file
4848ae526e54e2b18738f83088c4a17efcce96,C:\Users\georg\first_project\.git\objects\13,1607,file
515ce98c50e88a03004161fb135e8502005a82,C:\Users\georg\first_project\.git\objects\13,101,file
62de8e88a59c70a027ca77dea19534c531d2e2,C:\Users\georg\first_project\.git\objects\13,197,file
90047888f7bd9dfebc50ed20facd57f3daa2ed,C:\Users\georg\first_project\.git\objects\13,7951,file
9995ac3f109a82664e4913f7ebc32ecf7617e1,C:\Users\georg\first_project\.git\objects\13,348,file
9b949f7f2dad487477ec18a635de9865d29d69,C:\Users\georg\first_project\.git\objects\13,1637,file
acfaec2d19e8487563757abcdfe1be6f2ad3e9,C:\Users\georg\first_project\.git\objects\13,13658,file
dfe8a58f7b51bbd091284724db878e03c86190,C:\Users\georg\first_project\.git\objects\13,6534,file
090aef05a71ede767a2b5071d43b89c9b81408,C:\Users\georg\first_project\.git\objects\14,560,file
0d15644ae3fbf63c07c71e17d6e76eb2d49971,C:\Users\georg\first_project\.git\objects\14,18378,file
114ef720d84d8d2a5e8deac7b464ff05fb23b7,C:\Users\georg\first_project\.git\objects\14,79,file
1232c2f9c3738d3c4c92eb0f0f9f3d0214d0c1,C:\Users\georg\first_project\.git\objects\14,388,file
1f508fdf7e954e07c06ed043c938731a050440,C:\Users\georg\first_project\.git\objects\14,4713,file
259f1268cd1a36853ebe97f886a77ecdee7c07,C:\Users\georg\first_project\.git\objects\14,35166,file
876000de895a609d5b9f3de39c3c8fc44ef1fc,C:\Users\georg\first_project\.git\objects\14,4476,file
881d2992273f3c76e8c6c8dca156abdeae5375,C:\Users\georg\first_project\.git\objects\14,13853,file
956ed161d7422ffae93d25682d201498dc8bad,C:\Users\georg\first_project\.git\objects\14,4761,file
a963c650eaa95aa4895e1747d1725aedd12b8c,C:\Users\georg\first_project\.git\objects\14,269,file
bbaf39d24944fb565cf543002ce1a8ba06ffe0,C:\Users\georg\first_project\.git\objects\14,1244,file
c38b3f5a3f899d70c0a69a9bd6d473de366afb,C:\Users\georg\first_project\.git\objects\14,1214,file
c62b4d1b905ec71d8ab97dfdb3f18638d707f1,C:\Users\georg\first_project\.git\objects\14,451,file
dc2a4a9723111a1195f78450ff7a2d89ac6aa3,C:\Users\georg\first_project\.git\objects\14,282,file
06d66bf4e93afb60ad46c23f234b31c46b3a7e,C:\Users\georg\first_project\.git\objects\15,7861,file
1fd6d009e49c29db9f35f3918f918c9a83fa72,C:\Users\georg\first_project\.git\objects\15,7655,file
34c4e7dfefe8e81aa3473759f15ae45d1c75c2,C:\Users\georg\first_project\.git\objects\15,3271,file
4a6d2162bb03e565a37b216d4be6c37800a4d6,C:\Users\georg\first_project\.git\objects\15,864,file
